dia,hora,autor,mensaje,editado
2024-06-07,66581.0,Venegas,How trustworthy is it?,False
2024-06-07,66583.0,Venegas,The proof?,False
2024-06-07,66585.0,Venegas,Of 90%?,False
2024-06-07,66588.0,Anthony,0.05,False
2024-06-07,66589.0,Venegas,Or how much,False
2024-06-07,66590.0,Anthony,95,False
2024-06-07,66591.0,Venegas,Okas,False
2024-06-07,66595.0,Venegas,Thank you!!!!,False
2024-06-07,66597.0,Anthony,0.025 each,False
2024-06-07,66689.0,Venegas,SOFT IMBECILE,False
2024-06-07,66693.0,Venegas,Answer in the other group XD,False
2024-06-07,66697.0,Venegas,cluster*,False
2024-06-07,69147.0,Dixon Montero,‎image omitted,False
2024-06-10,53415.0,Venegas,‎image omitted,False
2024-06-10,53417.0,Venegas,‎sticker omitted,False
2024-06-10,53450.0,Paula,‎sticker omitted,False
2024-06-10,53817.0,Venegas,‎image omitted,False
2024-06-10,53820.0,Venegas,‎sticker omitted,False
2024-06-10,54525.0,Dixon Montero,Hahaha it's worth 500 cheap,False
2024-06-10,55167.0,Venegas,‎image omitted,False
2024-06-10,55207.0,Venegas,‎image omitted,False
2024-06-10,55211.0,Venegas,say yes,False
2024-06-10,55214.0,Venegas,I sell umbrellas,False
2024-06-10,55215.0,Venegas,‎sticker omitted,False
2024-06-10,55219.0,Venegas,Three pipi face,False
2024-06-10,55226.0,Juan Pablo M.,it's mine,False
2024-06-10,55228.0,Juan Pablo M.,👉👈,False
2024-06-10,55231.0,Venegas,Fool,False
2024-06-10,55235.0,Juan Pablo M.,HAHAHA,False
2024-06-10,55244.0,Javier Hernández,"@50663600334, mae take advantage HAHAHA",False
2024-06-10,55254.0,Venegas,XDDDD,False
2024-06-10,55283.0,Santiago Actuariales,I'm going 😅,False
2024-06-10,55465.0,Adrian,"I saw her and thought ""chance of 1 that Juanpa forgets her"" I had to say something hahaha",False
2024-06-10,55505.0,Juan Pablo M.,HA HA HA HA HA HA,False
2024-06-10,57078.0,Gustavo Amador,ugh,False
2024-06-10,72563.0,Javier Hernández,‎image omitted,False
2024-06-10,72563.0,Javier Hernández,‎image omitted,False
2024-06-10,72574.0,Javier Hernández,Tomorrow it's time to go by boat,False
2024-06-10,72649.0,Marco Guardia,today again???,False
2024-06-10,72649.0,Marco Guardia,or is it from the other day?,False
2024-06-10,72658.0,Corella,From today hahahaha,False
2024-06-10,72665.0,Felix,Today was worse,False
2024-06-10,72667.0,Marco Guardia,but it didn't even rain that much,False
2024-06-10,72684.0,Marco Guardia,what disgusting meco,False
2024-06-10,72684.0,Marco Guardia,they stole the money,False
2024-06-10,72691.0,Venegas,???,False
2024-06-10,72692.0,Javier Hernández,"Mae that is from today, in fact that car was completely submerged and the mae had to stand on the roof",False
2024-06-10,72694.0,Venegas,What is my bro talking about?,False
2024-06-10,72702.0,Venegas,If it rained a peck after COntin,False
2024-06-10,72705.0,Venegas,Continue***,False
2024-06-10,72712.0,Sofía Bocker,Never,False
2024-06-10,72716.0,Venegas,XD,False
2024-06-10,72736.0,Venegas,Were you at the U from 5 to 6?,False
2024-06-10,72900.0,Gustavo Amador,what time?,False
2024-06-10,73056.0,Dixon Montero,Mae fell down a pavement around 4,False
2024-06-10,73057.0,Venegas,That photo says,False
2024-06-10,73060.0,Venegas,6:48,False
2024-06-10,73064.0,Venegas,But from 5 to 6,False
2024-06-10,73071.0,Venegas,A sharp burst of water came,False
2024-06-10,73093.0,Venegas,"In fact, I even regret having returned the umbrellas to Juanpa and Santi beach XDDDDD",False
2024-06-10,73100.0,Juan Pablo M.,HA HA HA,False
2024-06-10,73105.0,Juan Pablo M.,What a blessing I didn't go to Compu.,False
2024-06-10,73151.0,Venegas,‎sticker omitted,False
2024-06-10,75292.0,Gustavo Amador,‎Video omitted,False
2024-06-11,7911.0,Dixon Montero,"My question is, if the water reached as far as it did, didn't it affect the right side?",False
2024-06-11,29425.0,Luis Fer Amey,"He had to have gone there to some areas of the u, they just didn't give him as much focus",False
2024-06-11,29558.0,Gustavo Amador,Not purely to the building... although it doesn't seem like it's quite high.,False
2024-06-11,34372.0,Venegas,Mae there was a quagmire,False
2024-06-11,34376.0,Venegas,🙃🙃🙃🙃,False
2024-06-11,34391.0,Venegas,"Tony almost got angry XD, unfortunately we had to go through there",False
2024-06-11,34394.0,Venegas,‎sticker omitted,False
2024-06-11,34453.0,Anthony,‎sticker omitted,False
2024-06-11,34472.0,Venegas,‎image omitted,False
2024-06-11,34474.0,Adrian,And I wasn't there to catch him in my arms 😔,False
2024-06-11,34579.0,Gustavo Amador,What a scam to enter on the 12th,False
2024-06-11,34594.0,Venegas,We go out when,False
2024-06-11,34599.0,Venegas,when?*,False
2024-06-11,34604.0,Venegas,On July 7,False
2024-06-11,34605.0,Venegas,No?,False
2024-06-11,34607.0,Venegas,Over there,False
2024-06-11,34609.0,Gustavo Amador,15 I think (not counting amp),False
2024-06-11,34615.0,Venegas,‎sticker omitted,False
2024-06-11,34634.0,Venegas,"Ok, for statistics we leave on the 4th",False
2024-06-11,34634.0,Venegas,"We left with you that week,",False
2024-06-11,34634.0,Venegas,of Stochastics?,False
2024-06-11,34658.0,Venegas,When is the last of the tools?,False
2024-06-11,34674.0,Gustavo Amador,lie,False
2024-06-11,34677.0,Gustavo Amador,We leave on the 12th,False
2024-06-11,34681.0,Gustavo Amador,of tools,False
2024-06-11,34696.0,Gustavo Amador,all good 👍,False
2024-06-11,34706.0,Venegas,Tons a month pa,False
2024-06-11,34710.0,Venegas,‎sticker omitted,False
2024-06-11,34722.0,Gustavo Amador,‎sticker omitted,False
2024-06-11,34843.0,Adrian,I'm leaving on December 32nd with the 10 extensions that I'm going to take 😈. Maybe I haven't had a vacation for 2 years.,False
2024-06-11,34859.0,Adrian,My vacation is the semester 🥵,False
2024-06-11,34969.0,Venegas,You are a bitch😂😂😂😂,False
2024-06-11,35832.0,Javier Hernández,What a nice birthday gift! 🥳,False
2024-06-11,35832.0,Javier Hernández,✨The schedule guide ✨,False
2024-06-11,35832.0,Javier Hernández,@50685670529 hahaha,False
2024-06-11,35884.0,Luis Fer Amey,Right! 🥳,False
2024-06-11,65234.0,Ashley Padilla,Now yes,False
2024-06-11,65237.0,Ashley Padilla,‎sticker omitted,False
2024-06-14,66310.0,Corella,‎This message has been deleted.,False
2024-06-14,69149.0,Corella,DOC-20240613-WA0000. • 4 pages omitted document,False
2024-06-17,40526.0,Venegas,"""The clowns are coming here"" - Maikol 2024🤑👌🏻😂",False
2024-06-17,40530.0,Venegas,😂😂😂😂,False
2024-06-17,40560.0,Adrian,Playo but you are already here(???,False
2024-06-17,40573.0,Venegas,Fabi no😔👌🏻,False
2024-06-17,60407.0,Marco Guardia,"The payment for the U is due today, in case anyone has forgotten to pay",False
2024-06-18,56647.0,Ashley Padilla,‎sticker omitted,False
2024-06-18,56963.0,Juan Pablo M.,‎sticker omitted,False
2024-06-18,58359.0,Adrian,‎sticker omitted,False
2024-06-18,58416.0,~ Nay,‎sticker omitted,False
2024-06-18,58428.0,Sofía Bocker,‎sticker omitted,False
2024-06-18,58438.0,Gerard,‎sticker omitted,False
2024-06-18,58526.0,Venegas,‎sticker omitted,False
2024-06-18,65096.0,Venegas,Successes in People Tools,False
2024-06-18,77619.0,Luis Fer Amey,They hit us backwards,False
2024-06-18,77641.0,Juan Pablo M.,x2,False
2024-06-18,77646.0,Juan Pablo M.,we were this:,False
2024-06-18,77646.0,Ashley Padilla,Same,False
2024-06-18,77647.0,Juan Pablo M.,‎sticker omitted,False
2024-06-18,77650.0,Ashley Padilla,If we played the role,False
2024-06-18,77683.0,Felix,‎sticker omitted,False
2024-06-19,62333.0,~ Eyeri,‎Change your security code with +506 8808 9397.,False
2024-06-20,54203.0,Venegas,https://historico.semanariouniversidad.com/opinion/corrupcin-en-la-ccss-llega-a-la-oit/,False
2024-06-20,61676.0,Dixon Montero,"Maes, in the end, how was the schedule for the next semester?",False
2024-06-20,62034.0,Venegas,‎image omitted,False
2024-06-20,62038.0,Venegas,"Like this, but without Tools you",False
2024-06-20,62042.0,Venegas,Malparidos,False
2024-06-20,62060.0,Venegas,Virtual Wednesday,False
2024-06-20,62094.0,Venegas,"In the previous one, the numeric was at 1, but in the new schedule that they passed in the EEA there were changes",False
2024-06-20,62096.0,Venegas,and it stayed like this,False
2024-06-20,62102.0,Venegas,"If you don't believe me, you can go look for him.",False
2024-06-20,62685.0,Dixon Montero,Thanks for toad❤️,False
2024-06-20,62708.0,Venegas,‎sticker omitted,False
2024-06-20,62817.0,Dixon Montero,Weren't Wednesday alone two days?,False
2024-06-20,62837.0,Dixon Montero,🧐,False
2024-06-20,62878.0,Venegas,Both are virtual that day,False
2024-06-22,39271.0,Corella,‎image omitted,False
2024-06-22,47252.0,Ashley Padilla,‎This message has been deleted.,False
2024-06-22,47324.0,Ashley Padilla,"Oh, it wasn't here",False
2024-06-22,47325.0,Ashley Padilla,Hahahaha,False
2024-06-22,47327.0,Ashley Padilla,Sorry,False
2024-06-22,48251.0,Dixon Montero,Hahahaha no way,False
